id,rendered_text_exact_ours,ocr_exact_ours,ocr_exact_baseline,ocr_word_recall_ours,ocr_word_recall_baseline,layout_validity,contrast_proxy,edit_bg_ssim,edit_bg_lpips
travel_iceland,1.0,0.0,nan,0.0,0.0,1.0,0.5878997643788656,0.9938512137666466,0.015161195769906044
movie_solar,1.0,0.0,nan,0.0,0.0,1.0,0.5375723739465078,0.9997517944831514,0.00019306482863612473
coffee_roast,1.0,0.0,nan,0.0,0.0,1.0,0.6423709988594055,0.9925023385302136,0.006401500198990107
museum_bauhaus,1.0,0.0,nan,0.0,0.0,1.0,0.42666812737782794,0.9999999999999987,0.0
concert_neon,1.0,0.0,nan,0.0,0.0,1.0,0.6656246185302734,0.9956392805632674,0.004935876931995153
book_orbit,1.0,0.0,nan,0.0,0.0,1.0,0.37885717550913495,0.9979743354481585,0.01168917678296566
food_ramen,1.0,0.0,nan,0.0,0.0,1.0,0.6940057078997294,0.9955694798669945,0.005220131948590279
tech_summit,1.0,0.0,nan,0.0,0.0,1.0,0.448004146416982,0.9999999999999999,0.0
fitness_launch,1.0,0.0,nan,0.0,0.0,1.0,0.6063652336597443,0.9937970375987968,0.012418956495821476
education_space,1.0,0.0,nan,0.0,0.0,1.0,0.5888125797112783,0.9981546560600686,0.002513449639081955
skincare_lumina,1.0,0.0,nan,0.0,0.0,1.0,0.42476528882980347,0.9997080185293847,0.0
jazz_blue_note,1.0,0.0,nan,0.0,0.0,1.0,0.5886789560317993,0.9970962090461821,0.0045604039914906025
farmers_market,1.0,0.0,nan,0.0,0.0,1.0,0.47922733426094055,1.0000000000000004,0.0
architecture_lecture,1.0,0.0,nan,0.0,0.0,1.0,0.4414411981900533,0.9962429112841652,0.007227469235658646
bike_commute,1.0,0.0,nan,0.0,0.0,1.0,0.5106224715709686,0.9999999999999993,0.0
tea_ceremony,1.0,0.0,nan,0.0,0.0,1.0,0.49024702111879986,0.9967225389205201,0.018980126827955246
album_static,1.0,0.0,nan,0.0,0.0,1.0,0.3670388360818227,0.9997377491234346,3.107009979430586e-05
climate_workshop,1.0,0.0,nan,0.0,0.0,1.0,0.395109827319781,1.0000000000000022,0.0
game_launch,1.0,0.0,nan,0.0,0.0,1.0,0.6039107044537863,0.9976196212790309,0.005911053624004126
fashion_atelier,1.0,0.0,nan,0.0,0.0,1.0,0.5281770924727122,0.9999999999999994,0.0
photo_exhibit,1.0,0.0,nan,0.0,0.0,1.0,0.43154295285542804,0.9999999999999986,0.0
charity_run,1.0,0.0,nan,0.0,0.0,1.0,0.5656778117020925,0.99194412155389,0.017841478809714317
boardgame_night,1.0,0.0,nan,0.0,0.0,1.0,0.5739890933036804,0.9941883481067656,0.008075090125203133
cookbook_cover,1.0,0.0,nan,0.0,0.0,1.0,0.5488851070404053,0.9978943094219187,0.004769662395119667
