id,rendered_text_exact_ours,ocr_exact_ours,ocr_exact_baseline,ocr_word_recall_ours,ocr_word_recall_baseline,layout_validity,contrast_proxy,edit_bg_ssim,edit_bg_lpips
travel_iceland,1.0,0.0,nan,0.0,0.0,1.0,0.5929166773955027,0.9936624493387751,0.015931490808725357
movie_solar,1.0,0.0,nan,0.0,0.0,1.0,0.46547140677769977,0.9997090204497161,0.00021252204896882176
coffee_roast,1.0,0.0,nan,0.0,0.0,1.0,0.6634638706843058,0.9950042553769569,0.003921783063560724
museum_bauhaus,1.0,0.0,nan,0.0,0.0,1.0,0.4955296218395233,0.9999999999999978,0.0
concert_neon,1.0,0.0,nan,0.0,0.0,1.0,0.667351762453715,0.9956401579948002,0.0051753404550254345
book_orbit,1.0,0.0,nan,0.0,0.0,1.0,0.36520161231358844,0.9978586953052658,0.010999549180269241
food_ramen,1.0,0.0,nan,0.0,0.0,1.0,0.6964839895566305,0.9956158287184969,0.005280825309455395
tech_summit,1.0,0.0,nan,0.0,0.0,1.0,0.42786288261413574,0.9999999999999993,0.0
fitness_launch,1.0,0.0,nan,0.0,0.0,1.0,0.600986103216807,0.993816892508578,0.011411088518798351
education_space,1.0,0.0,nan,0.0,0.0,1.0,0.5849047501881918,0.997989799661474,0.0012367533054202795
skincare_lumina,1.0,0.0,nan,0.0,0.0,1.0,0.42014551162719727,0.9997002207631633,0.0
jazz_blue_note,1.0,0.0,nan,0.0,0.0,1.0,0.5846778551737467,0.997353143416721,0.004501740448176861
farmers_market,1.0,0.0,nan,0.0,0.0,1.0,0.48684919873873395,1.0000000000000002,0.0
architecture_lecture,1.0,0.0,nan,0.0,0.0,1.0,0.4981464445590973,0.9962914702549818,0.006628900300711393
bike_commute,1.0,0.0,nan,0.0,0.0,1.0,0.4891960521539052,1.0000000000000002,0.0
tea_ceremony,1.0,0.0,nan,0.0,0.0,1.0,0.4799012541770935,0.9970555497465355,0.012629101052880287
album_static,1.0,0.0,nan,0.0,0.0,1.0,0.3773658176263173,0.9997641487042167,2.9164693842176348e-05
climate_workshop,1.0,0.0,nan,0.0,0.0,1.0,0.36050771673520404,1.0000000000000007,0.0
game_launch,1.0,0.0,nan,0.0,0.0,1.0,0.5815479358037313,0.9977788682555947,0.005621214397251606
fashion_atelier,1.0,0.0,nan,0.0,0.0,1.0,0.5467002391815186,1.0,0.0
photo_exhibit,1.0,0.0,nan,0.0,0.0,1.0,0.5267941653728485,0.9999999999999972,0.0
charity_run,1.0,0.0,nan,0.0,0.0,1.0,0.6063119570414225,0.9890654004434033,0.02158629707992077
boardgame_night,1.0,0.0,nan,0.0,0.0,1.0,0.5847693085670471,0.9944255625172883,0.007679286878556013
cookbook_cover,1.0,0.0,nan,0.0,0.0,1.0,0.5170568923155466,0.997785590091146,0.004846102558076382
