id,rendered_text_exact_ours,ocr_exact_ours,ocr_exact_baseline,ocr_word_recall_ours,ocr_word_recall_baseline,layout_validity,contrast_proxy,edit_bg_ssim,edit_bg_lpips
travel_iceland,1.0,0.0,nan,0.0,0.0,1.0,0.5708446502685547,0.9936215927938707,0.01688491180539131
movie_solar,1.0,0.0,nan,0.0,0.0,1.0,0.4677049020926158,0.9996635043191723,0.00017970605404116213
coffee_roast,1.0,0.0,nan,0.0,0.0,1.0,0.6387947201728821,0.9946331580180804,0.004762270022183657
museum_bauhaus,1.0,0.0,nan,0.0,0.0,1.0,0.450028657913208,1.0000000000000004,0.0
concert_neon,1.0,0.0,nan,0.0,0.0,1.0,0.6647162437438965,0.9956186923675657,0.005460070446133614
book_orbit,1.0,0.0,nan,0.0,0.0,1.0,0.37396275997161865,1.0000000000000007,0.0
food_ramen,1.0,0.0,nan,0.0,0.0,1.0,0.6893770098686218,0.9956402105647945,0.00522589823231101
tech_summit,1.0,0.0,nan,0.0,0.0,1.0,0.48891377449035645,1.0000000000000009,0.0
fitness_launch,1.0,0.0,nan,0.0,0.0,1.0,0.5872812767823538,0.9939947751152347,0.009430775418877602
education_space,1.0,0.0,nan,0.0,0.0,1.0,0.597894698381424,0.9980004700496883,0.003738301806151867
skincare_lumina,1.0,0.0,nan,0.0,0.0,1.0,0.40068187316258747,0.9997206081730241,0.0
jazz_blue_note,1.0,0.0,nan,0.0,0.0,1.0,0.581393301486969,0.997174001578979,0.003837081603705883
farmers_market,1.0,0.0,nan,0.0,0.0,1.0,0.4729838967323303,1.0,0.0
architecture_lecture,1.0,0.0,nan,0.0,0.0,1.0,0.508048395315806,0.9921351985318504,0.011930715292692184
bike_commute,1.0,0.0,nan,0.0,0.0,1.0,0.5011228621006012,1.0000000000000002,0.0
tea_ceremony,1.0,0.0,nan,0.0,0.0,1.0,0.5215583244959513,0.9968667772635276,0.0142747201025486
album_static,1.0,0.0,nan,0.0,0.0,1.0,0.3691915074984233,0.9997697406153846,2.561967085057404e-05
climate_workshop,1.0,0.0,nan,0.0,0.0,1.0,0.3645279010136922,1.0000000000000002,0.0
game_launch,1.0,0.0,nan,0.0,0.0,1.0,0.6229576071103414,0.9943138008406133,0.013688260689377785
fashion_atelier,1.0,0.0,nan,0.0,0.0,1.0,0.5236140588919321,0.999993259690076,0.0
photo_exhibit,1.0,0.0,nan,0.0,0.0,1.0,0.4527961512406667,1.0000000000000033,0.0
charity_run,1.0,0.0,nan,0.0,0.0,1.0,0.6212367614110311,0.9929078356025332,0.02204776741564274
boardgame_night,1.0,0.0,nan,0.0,0.0,1.0,0.6020238598187765,0.9938175418654712,0.008529748767614365
cookbook_cover,1.0,0.0,nan,0.0,0.0,1.0,0.533903181552887,0.9979218395720448,0.003983704373240471
