id,rendered_text_exact_ours,ocr_exact_ours,ocr_exact_baseline,ocr_word_recall_ours,ocr_word_recall_baseline,layout_validity,contrast_proxy,edit_bg_ssim,edit_bg_lpips
travel_iceland,1.0,0.0,nan,0.0,0.0,1.0,0.5715245405832926,0.9938773817513559,0.014453364536166191
movie_solar,1.0,0.0,nan,0.0,0.0,1.0,0.4666994909445445,0.9997314565803688,0.0001717663835734129
coffee_roast,1.0,0.0,nan,0.0,0.0,1.0,0.6427505215009054,0.9942498635199553,0.006366530898958445
museum_bauhaus,1.0,0.0,nan,0.0,0.0,1.0,0.43135352929433185,1.0000000000000018,0.0
concert_neon,1.0,0.0,nan,0.0,0.0,1.0,0.6464313069979349,0.9954452821028558,0.00644660834223032
book_orbit,1.0,0.0,nan,0.0,0.0,1.0,0.35479135314623517,0.9980498404346866,0.010701175779104233
food_ramen,1.0,0.0,nan,0.0,0.0,1.0,0.6871200402577718,0.9950439538462857,0.005923491436988115
tech_summit,1.0,0.0,nan,0.0,0.0,1.0,0.4103805919488271,0.9999999999999999,0.0
fitness_launch,1.0,0.0,nan,0.0,0.0,1.0,0.6377982497215271,0.988942723794889,0.018774516880512238
education_space,1.0,0.0,nan,0.0,0.0,1.0,0.5645274023214976,0.9979616934670696,0.003111164551228285
skincare_lumina,1.0,0.0,nan,0.0,0.0,1.0,0.3946367601553599,0.9997246238790235,0.0
jazz_blue_note,1.0,0.0,nan,0.0,0.0,1.0,0.5936325589815775,0.9973548815761607,0.004472901578992605
farmers_market,1.0,0.0,nan,0.0,0.0,1.0,0.46642767389615375,1.0,0.0
architecture_lecture,1.0,0.0,nan,0.0,0.0,1.0,0.4080849488576253,0.9922905217997935,0.010449336841702461
bike_commute,1.0,0.0,nan,0.0,0.0,1.0,0.5479820966720581,1.0000000000000009,0.0
tea_ceremony,1.0,0.0,nan,0.0,0.0,1.0,0.5179426372051239,0.9969068454022465,0.01409059390425682
album_static,1.0,0.0,nan,0.0,0.0,1.0,0.37172521154085797,0.9998038004939709,1.0820765965036117e-05
climate_workshop,1.0,0.0,nan,0.0,0.0,1.0,0.3687515954176585,1.0,0.0
game_launch,1.0,0.0,nan,0.0,0.0,1.0,0.6469451586405436,0.9941061897000002,0.015668146312236786
fashion_atelier,1.0,0.0,nan,0.0,0.0,1.0,0.5392967263857523,1.0,0.0
photo_exhibit,1.0,0.0,nan,0.0,0.0,1.0,0.4382331371307373,0.9999999999999994,0.0
charity_run,1.0,0.0,nan,0.0,0.0,1.0,0.5763515830039978,0.9920293841942041,0.02089228667318821
boardgame_night,1.0,0.0,nan,0.0,0.0,1.0,0.6012067198753357,0.9945660005339411,0.008162734098732471
cookbook_cover,1.0,0.0,nan,0.0,0.0,1.0,0.5430590510368347,0.9976168540475593,0.004395097494125366
