id,rendered_text_exact_ours,ocr_exact_ours,ocr_exact_baseline,ocr_word_recall_ours,ocr_word_recall_baseline,layout_validity,contrast_proxy,edit_bg_ssim,edit_bg_lpips
travel_iceland,1.0,0.0,nan,0.0,0.0,1.0,0.5900451441605886,0.9937376602404531,0.015533188357949257
movie_solar,1.0,0.0,nan,0.0,0.0,1.0,0.5364697873592377,0.9997253440310416,0.00018463656306266785
coffee_roast,1.0,0.0,nan,0.0,0.0,1.0,0.6456539034843445,0.9952345566940534,0.003657851368188858
museum_bauhaus,1.0,0.0,nan,0.0,0.0,1.0,0.46117400129636127,0.9999999999999981,0.0
concert_neon,1.0,0.0,nan,0.0,0.0,1.0,0.6300597588221232,0.993587443099034,0.010247062891721725
book_orbit,1.0,0.0,nan,0.0,0.0,1.0,0.35793259739875793,0.9979100259060107,0.010765455663204193
food_ramen,1.0,0.0,nan,0.0,0.0,1.0,0.6995384693145752,0.9947079805573847,0.006103149615228176
tech_summit,1.0,0.0,nan,0.0,0.0,1.0,0.5131470859050751,0.9999999999999999,0.0
fitness_launch,1.0,0.0,nan,0.0,0.0,1.0,0.6670792798201243,0.9937633882124793,0.013361182063817978
education_space,1.0,0.0,nan,0.0,0.0,1.0,0.6433210571606954,0.9980014430874081,0.003139776410534978
skincare_lumina,1.0,0.0,nan,0.0,0.0,1.0,0.4443646967411041,0.9981944859487677,0.0038487259298563004
jazz_blue_note,1.0,0.0,nan,0.0,0.0,1.0,0.5789435009161631,0.9971114418703787,0.004976664669811726
farmers_market,1.0,0.0,nan,0.0,0.0,1.0,0.4682918190956116,0.9999999999999999,0.0
architecture_lecture,1.0,0.0,nan,0.0,0.0,1.0,0.4676031768321991,0.9962497083847641,0.007444397080689669
bike_commute,1.0,0.0,nan,0.0,0.0,1.0,0.5023625294367472,0.9999999999999997,0.0
tea_ceremony,1.0,0.0,nan,0.0,0.0,1.0,0.5131285488605499,0.9968962780249826,0.01566418446600437
album_static,1.0,0.0,nan,0.0,0.0,1.0,0.37746599316596985,0.9998285622077531,8.305106348416302e-06
climate_workshop,1.0,0.0,nan,0.0,0.0,1.0,0.36296552916367847,1.0000000000000007,0.0
game_launch,1.0,0.0,nan,0.0,0.0,1.0,0.6243404746055603,0.9943781304925671,0.013615978881716728
fashion_atelier,1.0,0.0,nan,0.0,0.0,1.0,0.5522504647572836,1.0,0.0
photo_exhibit,1.0,0.0,nan,0.0,0.0,1.0,0.4631100296974182,1.0000000000000058,0.0
charity_run,1.0,0.0,nan,0.0,0.0,1.0,0.5707107186317444,0.9930028836735774,0.020398158580064774
boardgame_night,1.0,0.0,nan,0.0,0.0,1.0,0.6267987489700317,0.9940692455063881,0.007618634030222893
cookbook_cover,1.0,0.0,nan,0.0,0.0,1.0,0.49730002880096436,0.997804358063339,0.004093795549124479
